anime_id,Name,Genres,prediction
In an instant,"Youko finds herself in the mysterious realm of \"\"Ashanti.\"\" She quickly makes friends with a talking dog named Lingam",Youko's arrival has temporarily opened a path between the realms,0
"The forces of Zell steal Youko's cassette player under the belief that it is the mythical \"\"Heart of Leda","\"\" a necessary artifact for their nefarious plans. However",1.0,0
2198,Aa! Megami-sama! Sorezore no Tsubasa Specials,"Comedy, Romance, Supernatural",1
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",1
Struggling to process his mother's death,Chirin swears to become a wolf himself in order to avenge his mother,"Mar 11, 1978",0
2200,Muteki Choujin Zanbot 3,"Action, Drama, Sci-Fi",1
"(Source: AniDB)\"",TV,Finished Airing,0
2201,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy",0
Jackie is on a top secret mission that has him protecting the egg of the leader of the water pokemon,Manaphy. This pokemon,a pirate named Phantom attacks our heroes from his great submarine.  Phantom plans to use the Water Crown's power to help him conquer the world,1
"What is the mystery of the legendary treasure?  What mysterious powers does Manaphy have?  Can Satoshi-tachi and Jackie complete their top secret mission?  The journey to reach the Water Temple Akuusha has begun!\"",Movie,Finished Airing,0
2202,Waga Seishun no Arcadia,"Action, Adventure, Drama, Sci-Fi",1
"(Source: ANN)\"",Movie,Finished Airing,0
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,"Action, Adventure, Drama, Sci-Fi",1
"(Source: Wikipedia)\"",TV,Finished Airing,0
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Suspense",1
"(Source: AnimeNfo)\"",TV,Finished Airing,0
2205,Bakuretsu Tenshi: Infinity,"Action, Comedy, Sci-Fi",1
Meg returns to this town with Joe to celebrate the “birthday” of Shirley,who used to live with Meg. Orphans,just before meeting Joe. The children were then adopted by a police officer,0
Meg and Joe happen to help a person and receive a reward. They buy a present for Shirley with the reward money and go to meet Sam. However,they notice him acting strangely. Upon questioning him,,0
However,the murderer gradually approaches them from behind. The cruel black eyes fall on Meg and Joe… To make matters worse,and the whole town.,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
2206,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,"Comedy, Sci-Fi",1
"(Source: Wikipedia)\"",OVA,Finished Airing,0
2207,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",1
"(Source: ANN)\"",Movie,Finished Airing,0
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai",0
The son of an Englishman and a Japanese woman,our main character is Shin'ya. Having grown up in his father's native land,,0
In his mother's hometown,Shin'ya injures his leg and goes to a clinic. As Shin'ya stays in the small,Narumi,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
2209,V.G.Neo The Animation,"Action, Hentai",0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
2210,Tooi Sekai,"Drama, Romance",0
2211,Jumping,Adventure,0
"(Source: ANN)\"",Movie,Finished Airing,0
2212,Bakuretsu Tenshi: Infinity Special,"Action, Sci-Fi",0
2213,Black Jack (TV),Drama,0
"(Source: ANN)\"",TV,Finished Airing,0
2214,Black Jack 21,"Action, Drama",0
2215,Kishin Taisen Gigantic Formula,Sci-Fi,1
"(Source: ANN)\"",TV,Finished Airing,0
2216,Shigurui,"Action, Drama",1
One-armed Fujiki Gennosuke and blind Irako Seigen will fight each other in this match. Both are disciples of Iwamoto Kogan,who is known as Japan's greatest swordsman. Each of them are determined to prove himself the successor of Iwamoto's school. However,,0
So begins a story of intertwining fates,conflict,,0
"(Source: ANN)\"",TV,Finished Airing,0
2217,Hand Maid May: Akiramemasen,"Comedy, Romance, Sci-Fi, Ecchi",0
2218,Fujimi 2-choume Koukyougakudan,"Boys Love, Drama, Romance, Slice of Life, Erotica",1
"(Source: ANN)\"",OVA,Finished Airing,0
2219,Ryokunohara Meikyuu,"Avant Garde, Boys Love, Drama, Romance",1
Why is he outside his body which is living on as if nothing has changed,how can he convince Kanata that he is there,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
2220,Be-Boy Kidnapp'n Idol,"Boys Love, Drama",1
"(Source: ANN)\"",OVA,Finished Airing,0
2221,Aishite Knight,"Comedy, Romance",1
"(Source: ANN)\"",TV,Finished Airing,0
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Slice of Life",1
"(Source: ANN)\"",TV,Finished Airing,0
2223,Maple Town Monogatari,"Fantasy, Slice of Life",1
"(Source: ANN)\"",TV,Finished Airing,0
2224,Hikari no Densetsu,"Romance, Sports",1
"(Source: ANN)\"",TV,Finished Airing,0
2225,Alps no Shoujo Heidi,Drama,1
"(Source: adapted from ANN)\"",TV,Finished Airing,0
2226,Mori no Tonto-tachi,Fantasy,0
"(Source: ANN)\"",TV,Finished Airing,0
2227,Lady Lady!!,Drama,1
"(Source: ANN)\"",TV,Finished Airing,0
2228,Honoo no Toukyuuji: Dodge Danpei,"Comedy, Sports",0
"(Source: AnimeNfo)\"",TV,Finished Airing,0
2229,Dragon Quest: Dai no Daibouken (TV),"Adventure, Comedy, Fantasy",1
"(Source: ANN)\"",TV,Finished Airing,0
2230,Hana no Ko Lunlun,"Adventure, Drama",1
"(Source: ANN)\"",TV,Finished Airing,0
2231,Miyuki,Romance,1
"(Source: AnimeNfo)\"",TV,Finished Airing,0
2232,Funny Pets,Comedy,0
One of them mistakenly fell to the Earth.,,,0
The two Extra-Terrestrials,Crescent and Corona,,0
"(Source: AniDB)\"",TV,Finished Airing,0
2233,Ocha-ken: Chokotto Monogatari,Comedy,0
"(Source: AniDB)\"",TV,Finished Airing,0
2234,Panda-Z: The Robonimation,"Action, Comedy, Sci-Fi",0
"(Source: ANN)\"",TV,Finished Airing,0
2235,Mizu no Kotoba,"Drama, Sci-Fi",1
"(Source: ANN)\"",Special,Finished Airing,0
2236,Toki wo Kakeru Shoujo,"Award Winning, Drama, Romance, Sci-Fi",1
Toki wo Kakeru Shoujo follows Makoto as she plays around with her newfound power. However,she soon learns the hard way that every choice has a consequence,"Jul 15, 2006",0
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",0
"7-minutes skit of an 'actual Kunkun episode' from the Rozen Maiden series.\"",Special,Finished Airing,0
2238,Fuyu no Semi,"Boys Love, Drama, Romance, Erotica",0
It is the Bakumatsu and early Meiji Period. Akizuki Keiichirou and Kusaka Touma stand of opposite sides of the political scale of the time but still,something as fragile as the shell of a cicada binds these two men together in a tragic and cruel fate. A story of friendship,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
2239,Sei Michaela Gakuen Hyouryuuki,Erotica,1
"(Source: ANN)\"",OVA,Finished Airing,0
2240,Sei Michaela Gakuen Hyouryuuki II,Hentai,1
2243,Karasu Tengu Kabuto,"Action, Adventure, Drama",1
2244,Rakugo Tennyo Oyui,Comedy,1
"This story is about a true to life Rakugo Storyteller (named Utamaru Katsura) who wants nothing more then to make Yui (a very happy cheerful girl) an capable professional in the \"\"art of Rakugoing.\"\"",,,0
In otherwords,a comedy,"Jan 5, 2006 to Mar 23, 2006",0
2245,Seraphim Call,"Drama, Romance, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
2246,Mononoke,"Fantasy, Horror, Mystery, Supernatural",1
The Medicine Seller's journey leads him to an old-fashioned inn where Shino,a pregnant woman,the Zashiki Warashi. With his hunter's intuition,0
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,"Action, Comedy, Fantasy",1
2249,Amon Saga,"Action, Adventure, Fantasy",1
"(Source: ANN)\"",OVA,Finished Airing,0
2250,Roots Search: Shokushin Buttai X,"Horror, Sci-Fi",0
"(Source: BakaBT)\"",OVA,Finished Airing,0
2251,Baccano!,"Action, Comedy, Mystery, Supernatural",1
Based on the award-winning light novels of the same name,Baccano! follows several events that initially seem unrelated,and immortality. Merging these events together are the kindhearted would-be thieves,0
2252,Devilman,"Action, Horror, Supernatural",1
Before his mission can begin in earnest,Devilman meets Akira's childhood friend Miki Makimura and quickly falls in love with her. Devilman resolves to protect Miki and humanity as a whole by battling against his fellow demons. Demon Tribe leader Zennon becomes greatly angered at Devilman's betrayal and is quick to send Devilman's former comrades to destroy him. The other demons soon learn that Miki is precious to Devilman and he must now work to protect her,"Jul 8, 1972 to Apr 7, 1973",0
2253,Mazinger Z,"Action, Drama, Sci-Fi",1
There are also those that will see to it that evil does not prevail. Kouji Kabuto is the young and feisty teenager with a score to settle: his goal is avenging the murder of his grandfather by Dr. Hell. And he might just be able to pull it off,as he is the pilot of Mazinger Z,,0
Mazinger Z boasts several powerful special attacks. By channeling Photonic Energy through its eyes,and unleashing the Koushiryoku Beam,"Dec 3, 1972 to Sep 1, 1974",0
2254,Sentou Mecha Xabungle,"Action, Sci-Fi",1
Civilian Jiron Amos seeks revenge on the villainous outlaw Timp Sharon who murdered his parents,despite the fact the three-day period has long since passed. Hoping to get his revenge by stealing the mecha Xabungle from the merchant Carrying Cargo,50.0,0
2255,Choujuu Kishin Dancougar,"Action, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
2256,Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,"Action, Drama",1
"(Source: Anime-Planet)\"",OVA,Finished Airing,0
2257,Taiyou no Kiba Dagram,"Action, Drama, Sci-Fi",1
"(Source: AniDB)\"",TV,Finished Airing,0
2258,Choro Q Dagram,"Action, Comedy, Sci-Fi",1
"The story follows the action of the guerilla freedom fighters known as \"\"The Fang of the Sun.\"\" The war is fought across the planet Deloyer as the Federation vigorously pursues the rebels.",,,0
"(Source: AniDB)\"",Movie,Finished Airing,0
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Romance",1
"(Source: ANN)\"",TV,Finished Airing,0
2260,Kirameki☆Project,"Comedy, Sci-Fi, Ecchi",1
"(Source: ANN)\"",OVA,Finished Airing,0
2261,Malice@Doll,"Horror, Sci-Fi",1
"(Source: ANN)\"",OVA,Finished Airing,0
2262,Sin: The Movie,"Action, Horror, Sci-Fi, Supernatural",1
"(Source: ANN)\"",OVA,Finished Airing,0
2263,Sonic★the★Hedgehog,"Adventure, Comedy, Sci-Fi",1
While Sonic would prefer to scramble Eggman and move on with his day,the doctor claims not to have new plans for world domination. He instead pleads for help: the generator powering Eggman's home city of Eggmanland has been hijacked and overloaded by a mysterious menace. If left unattended,,0
Reluctantly agreeing on the off chance Eggman is telling the truth,"Sonic and Tails set out into the abyss—where an unknown yet uncannily familiar enemy lies in wait.\"",UNKNOWN,0
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",1
"(Source: ANN)\"",Movie,Finished Airing,0
2266,Gakuen no Shuryousha,Hentai,0
Each night as he ravishes her body,Shuichi pumps Noelle for information about the women on campus. Women like the curvaceously timid Haruko,2.0,0
2267,Red Garden: Dead Girls,Mystery,1
2269,Kidou Senshi Gundam SEED Special Edition,"Action, Sci-Fi",0
1. The Empty Battlefield (Kokuu no Senjou),,,0
2. The Far-Away Dawn (Harukanaru Akatsuki),,,0
3. The Rumbling Sky (Meidou no Sora),,,0
Much like the Kidou Senshi Gundam theatrical movies,the Gundam Seed: Special Edition movies are intended to be an override of the story from the TV series.,,0
These episodes are in fact a complete recap of all 50 episodes of the TV series and were first shown on television in Japan. The special edition episodes feature some new scenes and tweaks to previously animated scenes. The first special,The Empty Battlefield,The Far-Away Dawn,0
"(Source: Wikipedia)\"",Special,Finished Airing,0
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,UNKNOWN,0
"(Source: AniDB)\"",OVA,Finished Airing,0
2273,Shin Kidou Senki Gundam Wing: Endless Waltz Special,"Action, Drama, Sci-Fi",1
Deciding that they are the last line of defense for the Earth Sphere,Heero Yuy,"the battle will be challenging: the pilots' former ally Wufei Chang has pledged his allegiance to Mariemaia's cause instead.\"",0
2274,CLAMP in Wonderland,UNKNOWN,0
"(Source: ANN)\"",Music,Finished Airing,0
2275,Saishuu Chikan Densha,Hentai,1
"(Source: ANN)\"",OVA,Finished Airing,0
2276,Shin Saishuu Chikan Densha,Hentai,1
"(Source: ANN)\"",OVA,Finished Airing,0
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy",1
This is the online version of Mahou Yugi...,,,0
"(Source: AniDB)\"",ONA,Finished Airing,0
2278,Mahou Yuugi 3D,Comedy,1
"(Source: AniDB)\"",OVA,Finished Airing,0
2279,Nagagutsu wo Haita Neko,"Adventure, Fantasy",0
When Pero learns that Princess Rose is seeking a husband,he becomes determined to make sure that Pierre is the one chosen. However,"loving her means going against the Devil's wishes.\"",0
2280,Hare Tokidoki Buta (TV),Comedy,0
"(Source: ANN)\"",TV,Finished Airing,0
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,UNKNOWN,1
"(Source: official homepage)\"",TV,Finished Airing,0
2283,Red Baron,"Action, Sci-Fi, Sports",1
"(Source: Wikipedia)\"",TV,Finished Airing,0
2284,Transformers: Car Robots,"Adventure, Comedy, Sci-Fi",1
Dr. Oonishi's son,Koji,TV,0
2285,D.I.C.E.,"Action, Adventure, Sci-Fi",0
When a problem arises,DICE is called to the rescue. And when their special training and skills aren`t enough,,0
Always on call,always on alert - DICE is ready for action!,,0
"(Source: AniDB)\"",TV,Finished Airing,0
2286,Little Nemo,"Adventure, Fantasy",0
Hayao Miyazaki and Isao Takahata were attached to this project at first,"but left due to \"\"creative differences.\"\" Ray Bradbury is also thought to have left the project in its earlier stages.",,0
Little Nemo - Adventures in Slumberland is the first Japanese anime to receive a national (wide) U.S. theatrical release.,,,0
"(Source: ANN)\"",Movie,Finished Airing,0
2287,Kakutou Ryouri Densetsu Bistro Recipe,"Adventure, Comedy, Fantasy, Gourmet",1
"(Source: ANN)\"",TV,Finished Airing,0
2288,Akihabara Dennou-gumi,"Adventure, Sci-Fi",0
"(Source: AnimeNfo)\"",TV,Finished Airing,0
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"Adventure, Comedy, Sci-Fi",1
"(Source: ANN)\"",Movie,Finished Airing,0
2290,Superflat Monogram,"Adventure, Fantasy",0
2291,Tatakae!! Iczer-1,"Action, Sci-Fi, Ecchi",1
2292,Bouken! Iczer 3,"Action, Adventure, Sci-Fi",1
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi",0
One night,high school student Sho Fukamachi discovers a mysterious metal object. Then in a blinding flash of light,,0
Now,to save his girlfriend,called Zoanoids,0
"(Source: Wikipedia)\"",Movie,Finished Airing,0
2294,Kidou Senshi Gundam SEED Destiny Special Edition,"Action, Drama, Romance, Sci-Fi",0
1. The Broken World (Kudakareta Sekai),,,0
2. Respective Swords (Sorezore no Ken),,,0
3. The Hell Fire of Destiny (Sadame no Goka),,,0
4. The Cost of Freedom (Jiyuu no Daishou),,,0
Like the three specials of Gundam Seed,these specials feature new or changed scenes of the TV series. However unlike the TV series,,0
"(Source: Wikipedia)\"",Special,Finished Airing,0
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,"Action, Drama, Sci-Fi",1
In this epilogue to the hardships of Kira Yamato and Athrun Zala,"the heroes come to terms with their roles in the recent war and prepare for adventures yet to come.\"",UNKNOWN,0
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,"Action, Sci-Fi",0
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,"Action, Sci-Fi",1
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Sci-Fi",0
2302,Kidou Senshi SD Gundam Mk-I,"Action, Comedy, Sci-Fi",1
2303,Kidou Senshi SD Gundam Mk-II,"Comedy, Sci-Fi",0
"(Source: ANN)\"",OVA,Finished Airing,0
2304,Kidou Senshi SD Gundam Mk-IV,"Comedy, Sci-Fi",0
"(Source: ANN)\"",OVA,Finished Airing,0
2305,Kidou Senshi SD Gundam Mk-III,"Comedy, Sci-Fi",0
"(Source: ANN)\"",OVA,Finished Airing,0
2306,Kidou Senshi SD Gundam no Gyakushuu,Comedy,0
"1. \"\"The Storm-Calling School Festival\"\" - Char and Haman host a festival to celebrate the union between the Nu School for Boys and the Zeta School for Girls. But all hell breaks loose when the Counterattack School gang - led by Amuro",Judau and Kamille - rush in to crash the party.,,0
"2. \"\"The Tale of the SD Warring States: The Chapter of the Violent Final Sky Castle\"\".\"",OVA,Finished Airing,0
